[ AI-Rank-Log  2/ 1  5:38:10.903 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  5:39:36.346 ]sampleid: 000000031620.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:36.596 ]sampleid: 000000031735.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:36.851 ]sampleid: 000000031749.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:37.100 ]sampleid: 000000031817.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:37.346 ]sampleid: 000000032038.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:37.594 ]sampleid: 000000032081.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:37.843 ]sampleid: 000000032285.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:38. 93 ]sampleid: 000000032334.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:38.346 ]sampleid: 000000032570.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:38.596 ]sampleid: 000000032610.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:38.845 ]sampleid: 000000032735.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:39. 93 ]sampleid: 000000032811.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:39.344 ]sampleid: 000000032817.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:39.596 ]sampleid: 000000032861.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:39.849 ]sampleid: 000000032887.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:40.104 ]sampleid: 000000032901.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:40.360 ]sampleid: 000000032941.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:40.613 ]sampleid: 000000033005.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:40.866 ]sampleid: 000000033104.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:41.122 ]sampleid: 000000033109.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:41.376 ]sampleid: 000000033114.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:41.626 ]sampleid: 000000033221.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:41.879 ]sampleid: 000000033368.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:42.134 ]sampleid: 000000033638.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:42.392 ]sampleid: 000000033707.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:42.654 ]sampleid: 000000033759.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:42.910 ]sampleid: 000000033854.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:43.161 ]sampleid: 000000034071.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:43.418 ]sampleid: 000000034139.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:43.673 ]sampleid: 000000034205.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:43.926 ]sampleid: 000000034257.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:44.185 ]sampleid: 000000034417.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:44.445 ]sampleid: 000000034452.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:44.703 ]sampleid: 000000034760.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:44.960 ]sampleid: 000000034873.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:45.216 ]sampleid: 000000035062.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:45.472 ]sampleid: 000000035197.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:45.731 ]sampleid: 000000035279.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:45.990 ]sampleid: 000000035326.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:46.249 ]sampleid: 000000035682.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:46.506 ]sampleid: 000000035770.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:46.771 ]sampleid: 000000035963.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:47. 30 ]sampleid: 000000036494.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:47.293 ]sampleid: 000000036539.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:47.551 ]sampleid: 000000036660.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:47.817 ]sampleid: 000000036678.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:48. 77 ]sampleid: 000000036844.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:48.339 ]sampleid: 000000036861.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:48.599 ]sampleid: 000000036936.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:48.859 ]sampleid: 000000037670.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:49.121 ]sampleid: 000000037689.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:49.383 ]sampleid: 000000037740.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:49.649 ]sampleid: 000000037751.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:49.907 ]sampleid: 000000037777.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:50.172 ]sampleid: 000000037988.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:50.431 ]sampleid: 000000038048.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:50.692 ]sampleid: 000000038070.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:50.959 ]sampleid: 000000038118.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:51.223 ]sampleid: 000000038210.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:51.486 ]sampleid: 000000038576.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:51.754 ]sampleid: 000000038678.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:52. 20 ]sampleid: 000000038825.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:52.286 ]sampleid: 000000038829.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:52.553 ]sampleid: 000000039405.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:52.820 ]sampleid: 000000039477.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:53. 84 ]sampleid: 000000039480.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:53.355 ]sampleid: 000000039484.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:53.621 ]sampleid: 000000039551.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:53.904 ]sampleid: 000000039670.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:54.178 ]sampleid: 000000039769.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:54.443 ]sampleid: 000000039785.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:54.713 ]sampleid: 000000039914.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:54.980 ]sampleid: 000000039951.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:55.246 ]sampleid: 000000039956.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:55.517 ]sampleid: 000000040036.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:55.783 ]sampleid: 000000040083.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:56. 61 ]sampleid: 000000040471.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:56.334 ]sampleid: 000000040757.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:56.600 ]sampleid: 000000041488.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:56.868 ]sampleid: 000000041633.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:57.138 ]sampleid: 000000041635.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:57.406 ]sampleid: 000000041872.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:57.682 ]sampleid: 000000041888.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:57.953 ]sampleid: 000000041990.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:58.227 ]sampleid: 000000042070.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:58.496 ]sampleid: 000000042102.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:58.771 ]sampleid: 000000042178.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:59. 41 ]sampleid: 000000042276.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:59.315 ]sampleid: 000000042296.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:59.587 ]sampleid: 000000042528.jpg, result=true
[ AI-Rank-Log  2/ 1  5:39:59.866 ]sampleid: 000000042563.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 0.151 ]sampleid: 000000042628.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 0.426 ]sampleid: 000000042888.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 0.696 ]sampleid: 000000042889.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 0.967 ]sampleid: 000000043314.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 1.248 ]sampleid: 000000043435.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 1.519 ]sampleid: 000000043581.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 1.793 ]sampleid: 000000043737.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 2. 69 ]sampleid: 000000043816.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 2.343 ]sampleid: 000000044068.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 2.619 ]sampleid: 000000044195.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 2.898 ]sampleid: 000000044260.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 3.173 ]sampleid: 000000044279.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 3.449 ]sampleid: 000000044590.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 3.723 ]sampleid: 000000044652.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 4.  3 ]sampleid: 000000044699.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 4.281 ]sampleid: 000000044877.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 4.568 ]sampleid: 000000045070.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 4.842 ]sampleid: 000000045090.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 5.123 ]sampleid: 000000045229.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 5.405 ]sampleid: 000000045472.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 5.684 ]sampleid: 000000045550.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 5.965 ]sampleid: 000000045596.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 6.246 ]sampleid: 000000045728.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 6.526 ]sampleid: 000000046031.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 6.805 ]sampleid: 000000046048.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 7. 90 ]sampleid: 000000046252.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 7.372 ]sampleid: 000000046378.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 7.651 ]sampleid: 000000046463.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 7.926 ]sampleid: 000000046497.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 8.214 ]sampleid: 000000046804.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 8.496 ]sampleid: 000000046872.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 8.779 ]sampleid: 000000047010.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 9. 61 ]sampleid: 000000047112.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 9.339 ]sampleid: 000000047121.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 9.633 ]sampleid: 000000047571.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40: 9.916 ]sampleid: 000000047585.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:10.198 ]sampleid: 000000047740.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:10.478 ]sampleid: 000000047769.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:10.763 ]sampleid: 000000047801.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:11. 47 ]sampleid: 000000047819.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:11.331 ]sampleid: 000000047828.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:11.616 ]sampleid: 000000048153.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:11.899 ]sampleid: 000000048396.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:12.187 ]sampleid: 000000048504.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:12.470 ]sampleid: 000000048555.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:12.754 ]sampleid: 000000048564.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:13. 40 ]sampleid: 000000048924.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:13.326 ]sampleid: 000000049060.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:13.613 ]sampleid: 000000049091.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:13.905 ]sampleid: 000000049259.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:14.190 ]sampleid: 000000049269.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:14.478 ]sampleid: 000000049759.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:14.765 ]sampleid: 000000049761.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:15. 54 ]sampleid: 000000049810.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:15.343 ]sampleid: 000000050006.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:15.631 ]sampleid: 000000050145.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:15.917 ]sampleid: 000000050149.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:16.208 ]sampleid: 000000050165.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:16.496 ]sampleid: 000000050326.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:16.789 ]sampleid: 000000050331.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:17. 80 ]sampleid: 000000050380.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:17.375 ]sampleid: 000000050638.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:17.666 ]sampleid: 000000050679.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:17.964 ]sampleid: 000000050811.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:18.255 ]sampleid: 000000050828.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:18.549 ]sampleid: 000000050844.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:18.852 ]sampleid: 000000050896.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:19.143 ]sampleid: 000000050943.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:19.435 ]sampleid: 000000051008.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:19.732 ]sampleid: 000000051309.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:20. 26 ]sampleid: 000000051314.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:20.320 ]sampleid: 000000051326.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:20.614 ]sampleid: 000000051598.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:20.905 ]sampleid: 000000051610.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:21.201 ]sampleid: 000000051712.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:21.491 ]sampleid: 000000051738.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:21.788 ]sampleid: 000000051938.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:22. 90 ]sampleid: 000000051961.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:22.390 ]sampleid: 000000051976.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:22.690 ]sampleid: 000000052007.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:22.990 ]sampleid: 000000052017.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:23.292 ]sampleid: 000000052412.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:23.585 ]sampleid: 000000052413.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:23.883 ]sampleid: 000000052462.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:24.185 ]sampleid: 000000052507.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:24.480 ]sampleid: 000000052565.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:24.776 ]sampleid: 000000052591.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:25. 76 ]sampleid: 000000052891.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:25.375 ]sampleid: 000000052996.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:25.675 ]sampleid: 000000053505.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:25.969 ]sampleid: 000000053529.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:26.273 ]sampleid: 000000053624.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:26.575 ]sampleid: 000000053626.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:26.879 ]sampleid: 000000053909.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:27.186 ]sampleid: 000000053994.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:27.491 ]sampleid: 000000054123.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:27.790 ]sampleid: 000000054164.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:28. 91 ]sampleid: 000000054592.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:28.401 ]sampleid: 000000054593.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:28.710 ]sampleid: 000000054605.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:29. 11 ]sampleid: 000000054628.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:29.320 ]sampleid: 000000054654.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:29.626 ]sampleid: 000000054931.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:29.929 ]sampleid: 000000054967.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:30.238 ]sampleid: 000000055002.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:30.547 ]sampleid: 000000055022.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:30.851 ]sampleid: 000000055072.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:31.154 ]sampleid: 000000055150.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:31.462 ]sampleid: 000000055167.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:31.769 ]sampleid: 000000055299.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:32. 72 ]sampleid: 000000055528.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:32.380 ]sampleid: 000000055950.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:32.696 ]sampleid: 000000056127.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:32.999 ]sampleid: 000000056288.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:33.308 ]sampleid: 000000056344.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:33.618 ]sampleid: 000000056350.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:33.929 ]sampleid: 000000056545.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:34.238 ]sampleid: 000000057027.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:34.549 ]sampleid: 000000057149.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:34.852 ]sampleid: 000000057150.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:35.164 ]sampleid: 000000057232.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:35.470 ]sampleid: 000000057238.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:35.780 ]sampleid: 000000057244.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:36. 94 ]sampleid: 000000057597.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:36.408 ]sampleid: 000000057672.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:36.720 ]sampleid: 000000057725.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:37. 27 ]sampleid: 000000057760.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:37.341 ]sampleid: 000000058029.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:37.654 ]sampleid: 000000058111.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:37.962 ]sampleid: 000000058350.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:38.274 ]sampleid: 000000058384.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:38.586 ]sampleid: 000000058393.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:38.900 ]sampleid: 000000058539.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:39.215 ]sampleid: 000000058636.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:39.530 ]sampleid: 000000058655.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:39.845 ]sampleid: 000000058705.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:40.156 ]sampleid: 000000059044.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:40.466 ]sampleid: 000000059386.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:40.776 ]sampleid: 000000059598.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:41. 93 ]sampleid: 000000059635.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:41.404 ]sampleid: 000000059920.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:41.719 ]sampleid: 000000060052.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:42. 38 ]sampleid: 000000060090.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:42.348 ]sampleid: 000000060102.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:42.672 ]sampleid: 000000060347.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:42.988 ]sampleid: 000000060363.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:43.300 ]sampleid: 000000060449.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:43.611 ]sampleid: 000000060507.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:43.928 ]sampleid: 000000060770.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:44.248 ]sampleid: 000000060823.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:44.571 ]sampleid: 000000060835.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:44.884 ]sampleid: 000000060855.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:45.197 ]sampleid: 000000060886.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:45.511 ]sampleid: 000000060899.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:45.834 ]sampleid: 000000060932.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:46.154 ]sampleid: 000000061108.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:46.472 ]sampleid: 000000061171.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:46.790 ]sampleid: 000000061268.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:47.107 ]sampleid: 000000061333.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:47.423 ]sampleid: 000000061418.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:47.740 ]sampleid: 000000061471.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:48. 62 ]sampleid: 000000061584.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:48.385 ]sampleid: 000000061658.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:48.707 ]sampleid: 000000061747.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:49. 28 ]sampleid: 000000061960.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:49.349 ]sampleid: 000000062025.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:49.677 ]sampleid: 000000062353.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:50.  3 ]sampleid: 000000062355.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:50.323 ]sampleid: 000000062554.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:50.648 ]sampleid: 000000062692.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:50.972 ]sampleid: 000000062808.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:51.300 ]sampleid: 000000063047.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:51.622 ]sampleid: 000000063154.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:51.946 ]sampleid: 000000063552.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:52.269 ]sampleid: 000000063602.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:52.593 ]sampleid: 000000063740.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:52.918 ]sampleid: 000000063965.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:53.242 ]sampleid: 000000064084.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:53.562 ]sampleid: 000000064359.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:53.887 ]sampleid: 000000064462.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:54.219 ]sampleid: 000000064495.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:54.548 ]sampleid: 000000064499.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:54.876 ]sampleid: 000000064523.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:55.204 ]sampleid: 000000064574.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:55.533 ]sampleid: 000000064718.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:55.857 ]sampleid: 000000064868.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:56.186 ]sampleid: 000000064898.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:56.513 ]sampleid: 000000065074.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:56.842 ]sampleid: 000000065288.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:57.169 ]sampleid: 000000065350.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:57.499 ]sampleid: 000000065455.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:57.828 ]sampleid: 000000065485.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:58.157 ]sampleid: 000000065736.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:58.487 ]sampleid: 000000065798.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:58.822 ]sampleid: 000000066038.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:59.150 ]sampleid: 000000066135.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:59.487 ]sampleid: 000000066231.jpg, result=true
[ AI-Rank-Log  2/ 1  5:40:59.820 ]sampleid: 000000066523.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 0.159 ]sampleid: 000000066561.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 0.490 ]sampleid: 000000066635.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 0.824 ]sampleid: 000000066706.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 1.159 ]sampleid: 000000066771.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 1.497 ]sampleid: 000000066817.jpg, result=true
[ AI-Rank-Log  2/ 1  5:41: 1.830 ]sampleid: 000000066841.jpg, result=true
