[ AI-Rank-Log  2/ 1  6:58:18.777 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  6:59:46.113 ]sampleid: 000000031296.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:46.401 ]sampleid: 000000031322.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:46.688 ]sampleid: 000000031620.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:46.973 ]sampleid: 000000031735.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:47.266 ]sampleid: 000000031749.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:47.497 ]sampleid: 000000031817.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:47.678 ]sampleid: 000000032038.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:47.889 ]sampleid: 000000032081.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:48.104 ]sampleid: 000000032285.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:48.390 ]sampleid: 000000032334.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:48.679 ]sampleid: 000000032570.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:48.877 ]sampleid: 000000032610.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:49.161 ]sampleid: 000000032735.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:49.445 ]sampleid: 000000032811.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:49.735 ]sampleid: 000000032817.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:50. 23 ]sampleid: 000000032861.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:50.287 ]sampleid: 000000032887.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:50.577 ]sampleid: 000000032901.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:50.869 ]sampleid: 000000032941.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:51.158 ]sampleid: 000000033005.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:51.447 ]sampleid: 000000033104.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:51.742 ]sampleid: 000000033109.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:52. 32 ]sampleid: 000000033114.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:52.316 ]sampleid: 000000033221.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:52.604 ]sampleid: 000000033368.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:52.894 ]sampleid: 000000033638.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:53.193 ]sampleid: 000000033707.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:53.495 ]sampleid: 000000033759.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:53.785 ]sampleid: 000000033854.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:54. 73 ]sampleid: 000000034071.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:54.367 ]sampleid: 000000034139.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:54.654 ]sampleid: 000000034205.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:54.947 ]sampleid: 000000034257.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:55.214 ]sampleid: 000000034417.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:55.467 ]sampleid: 000000034452.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:55.760 ]sampleid: 000000034760.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:56. 50 ]sampleid: 000000034873.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:56.337 ]sampleid: 000000035062.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:56.629 ]sampleid: 000000035197.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:56.926 ]sampleid: 000000035279.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:57.220 ]sampleid: 000000035326.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:57.515 ]sampleid: 000000035682.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:57.807 ]sampleid: 000000035770.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:58.107 ]sampleid: 000000035963.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:58.402 ]sampleid: 000000036494.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:58.698 ]sampleid: 000000036539.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:58.991 ]sampleid: 000000036660.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:59.286 ]sampleid: 000000036678.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:59.518 ]sampleid: 000000036844.jpg, result=true
[ AI-Rank-Log  2/ 1  6:59:59.813 ]sampleid: 000000036861.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 0. 50 ]sampleid: 000000036936.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 0.426 ]sampleid: 000000037670.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 0.711 ]sampleid: 000000037689.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 0.978 ]sampleid: 000000037740.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 1.201 ]sampleid: 000000037751.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 1.387 ]sampleid: 000000037777.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 1.574 ]sampleid: 000000037988.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 1.773 ]sampleid: 000000038048.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 2. 36 ]sampleid: 000000038070.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 2.300 ]sampleid: 000000038118.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 2.601 ]sampleid: 000000038210.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 2.823 ]sampleid: 000000038576.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 3.116 ]sampleid: 000000038678.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 3.418 ]sampleid: 000000038825.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 3.723 ]sampleid: 000000038829.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 4. 23 ]sampleid: 000000039405.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 4.329 ]sampleid: 000000039477.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 4.534 ]sampleid: 000000039480.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 4.837 ]sampleid: 000000039484.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 5. 35 ]sampleid: 000000039551.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 5.272 ]sampleid: 000000039670.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 5.575 ]sampleid: 000000039769.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 5.879 ]sampleid: 000000039785.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 6.151 ]sampleid: 000000039914.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 6.394 ]sampleid: 000000039951.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 6.698 ]sampleid: 000000039956.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 7.  5 ]sampleid: 000000040036.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 7.305 ]sampleid: 000000040083.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 7.612 ]sampleid: 000000040471.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 7.917 ]sampleid: 000000040757.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 8.212 ]sampleid: 000000041488.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 8.487 ]sampleid: 000000041633.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 8.798 ]sampleid: 000000041635.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 9.101 ]sampleid: 000000041872.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 9.409 ]sampleid: 000000041888.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0: 9.715 ]sampleid: 000000041990.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:10. 24 ]sampleid: 000000042070.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:10.329 ]sampleid: 000000042102.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:10.645 ]sampleid: 000000042178.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:10.951 ]sampleid: 000000042276.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:11.260 ]sampleid: 000000042296.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:11.569 ]sampleid: 000000042528.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:11.882 ]sampleid: 000000042563.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:12.192 ]sampleid: 000000042628.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:12.501 ]sampleid: 000000042888.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:12.808 ]sampleid: 000000042889.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:13.117 ]sampleid: 000000043314.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:13.435 ]sampleid: 000000043435.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:13.742 ]sampleid: 000000043581.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:13.978 ]sampleid: 000000043737.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:14.288 ]sampleid: 000000043816.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:14.595 ]sampleid: 000000044068.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:14.816 ]sampleid: 000000044195.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:15.107 ]sampleid: 000000044260.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:15.420 ]sampleid: 000000044279.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:15.731 ]sampleid: 000000044590.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:16. 39 ]sampleid: 000000044652.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:16.353 ]sampleid: 000000044699.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:16.662 ]sampleid: 000000044877.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:16.980 ]sampleid: 000000045070.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:17.243 ]sampleid: 000000045090.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:17.466 ]sampleid: 000000045229.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:17.781 ]sampleid: 000000045472.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:18. 87 ]sampleid: 000000045550.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:18.398 ]sampleid: 000000045596.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:18.655 ]sampleid: 000000045728.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:18.922 ]sampleid: 000000046031.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:19.198 ]sampleid: 000000046048.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:19.516 ]sampleid: 000000046252.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:19.827 ]sampleid: 000000046378.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:20.139 ]sampleid: 000000046463.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:20.449 ]sampleid: 000000046497.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:20.772 ]sampleid: 000000046804.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:21. 90 ]sampleid: 000000046872.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:21.408 ]sampleid: 000000047010.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:21.717 ]sampleid: 000000047112.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:22. 31 ]sampleid: 000000047121.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:22.357 ]sampleid: 000000047571.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:22.676 ]sampleid: 000000047585.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:22.943 ]sampleid: 000000047740.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:23.258 ]sampleid: 000000047769.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:23.540 ]sampleid: 000000047801.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:23.763 ]sampleid: 000000047819.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:24.  1 ]sampleid: 000000047828.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:24.264 ]sampleid: 000000048153.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:24.536 ]sampleid: 000000048396.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:24.770 ]sampleid: 000000048504.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:24.992 ]sampleid: 000000048555.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:25.205 ]sampleid: 000000048564.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:25.489 ]sampleid: 000000048924.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:25.810 ]sampleid: 000000049060.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:26.132 ]sampleid: 000000049091.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:26.458 ]sampleid: 000000049259.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:26.780 ]sampleid: 000000049269.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:27.103 ]sampleid: 000000049759.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:27.430 ]sampleid: 000000049761.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:27.754 ]sampleid: 000000049810.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:28. 79 ]sampleid: 000000050006.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:28.401 ]sampleid: 000000050145.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:28.725 ]sampleid: 000000050149.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:29. 51 ]sampleid: 000000050165.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:29.369 ]sampleid: 000000050326.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:29.694 ]sampleid: 000000050331.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:30. 18 ]sampleid: 000000050380.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:30.346 ]sampleid: 000000050638.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:30.673 ]sampleid: 000000050679.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:31.  7 ]sampleid: 000000050811.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:31.330 ]sampleid: 000000050828.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:31.656 ]sampleid: 000000050844.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:31.926 ]sampleid: 000000050896.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:32.252 ]sampleid: 000000050943.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:32.583 ]sampleid: 000000051008.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:32.913 ]sampleid: 000000051309.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:33.242 ]sampleid: 000000051314.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:33.575 ]sampleid: 000000051326.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:33.903 ]sampleid: 000000051598.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:34.232 ]sampleid: 000000051610.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:34.564 ]sampleid: 000000051712.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:34.891 ]sampleid: 000000051738.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:35.224 ]sampleid: 000000051938.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:35.559 ]sampleid: 000000051961.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:35.895 ]sampleid: 000000051976.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:36.230 ]sampleid: 000000052007.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:36.560 ]sampleid: 000000052017.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:36.897 ]sampleid: 000000052412.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:37.144 ]sampleid: 000000052413.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:37.476 ]sampleid: 000000052462.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:37.814 ]sampleid: 000000052507.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:38. 45 ]sampleid: 000000052565.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:38.377 ]sampleid: 000000052591.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:38.711 ]sampleid: 000000052891.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:39. 42 ]sampleid: 000000052996.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:39.378 ]sampleid: 000000053505.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:39.710 ]sampleid: 000000053529.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:40. 49 ]sampleid: 000000053624.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:40.389 ]sampleid: 000000053626.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:40.691 ]sampleid: 000000053909.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:41. 31 ]sampleid: 000000053994.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:41.370 ]sampleid: 000000054123.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:41.706 ]sampleid: 000000054164.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:42. 37 ]sampleid: 000000054592.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:42.378 ]sampleid: 000000054593.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:42.721 ]sampleid: 000000054605.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:43. 57 ]sampleid: 000000054628.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:43.334 ]sampleid: 000000054654.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:43.673 ]sampleid: 000000054931.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:44. 15 ]sampleid: 000000054967.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:44.350 ]sampleid: 000000055002.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:44.622 ]sampleid: 000000055022.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:44.936 ]sampleid: 000000055072.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:45.181 ]sampleid: 000000055150.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:45.514 ]sampleid: 000000055167.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:45.854 ]sampleid: 000000055299.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:46.197 ]sampleid: 000000055528.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:46.540 ]sampleid: 000000055950.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:46.805 ]sampleid: 000000056127.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:47.146 ]sampleid: 000000056288.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:47.484 ]sampleid: 000000056344.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:47.829 ]sampleid: 000000056350.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:48.174 ]sampleid: 000000056545.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:48.514 ]sampleid: 000000057027.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:48.856 ]sampleid: 000000057149.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:49.194 ]sampleid: 000000057150.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:49.453 ]sampleid: 000000057232.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:49.669 ]sampleid: 000000057238.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:49.887 ]sampleid: 000000057244.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:50.108 ]sampleid: 000000057597.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:50.343 ]sampleid: 000000057672.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:50.691 ]sampleid: 000000057725.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:51. 30 ]sampleid: 000000057760.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:51.379 ]sampleid: 000000058029.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:51.725 ]sampleid: 000000058111.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:51.982 ]sampleid: 000000058350.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:52.332 ]sampleid: 000000058384.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:52.676 ]sampleid: 000000058393.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:53. 21 ]sampleid: 000000058539.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:53.373 ]sampleid: 000000058636.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:53.722 ]sampleid: 000000058655.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:54. 70 ]sampleid: 000000058705.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:54.415 ]sampleid: 000000059044.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:54.762 ]sampleid: 000000059386.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:55.106 ]sampleid: 000000059598.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:55.441 ]sampleid: 000000059635.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:55.785 ]sampleid: 000000059920.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:56. 51 ]sampleid: 000000060052.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:56.401 ]sampleid: 000000060090.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:56.748 ]sampleid: 000000060102.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:57.104 ]sampleid: 000000060347.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:57.452 ]sampleid: 000000060363.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:57.803 ]sampleid: 000000060449.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:58.151 ]sampleid: 000000060507.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:58.501 ]sampleid: 000000060770.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:58.852 ]sampleid: 000000060823.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:59.203 ]sampleid: 000000060835.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:59.551 ]sampleid: 000000060855.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 0:59.810 ]sampleid: 000000060886.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 0. 58 ]sampleid: 000000060899.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 0.410 ]sampleid: 000000060932.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 0.762 ]sampleid: 000000061108.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 1.114 ]sampleid: 000000061171.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 1.466 ]sampleid: 000000061268.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 1.819 ]sampleid: 000000061333.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 2.170 ]sampleid: 000000061418.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 2.520 ]sampleid: 000000061471.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 2.864 ]sampleid: 000000061584.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 3.196 ]sampleid: 000000061658.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 3.529 ]sampleid: 000000061747.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 3.781 ]sampleid: 000000061960.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 4.133 ]sampleid: 000000062025.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 4.496 ]sampleid: 000000062353.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 4.853 ]sampleid: 000000062355.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 5.206 ]sampleid: 000000062554.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 5.565 ]sampleid: 000000062692.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 5.923 ]sampleid: 000000062808.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 6.287 ]sampleid: 000000063047.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 6.644 ]sampleid: 000000063154.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 6.946 ]sampleid: 000000063552.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 7.190 ]sampleid: 000000063602.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 7.433 ]sampleid: 000000063740.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 7.790 ]sampleid: 000000063965.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 8.146 ]sampleid: 000000064084.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 8.476 ]sampleid: 000000064359.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 8.833 ]sampleid: 000000064462.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 9.196 ]sampleid: 000000064495.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 9.557 ]sampleid: 000000064499.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1: 9.916 ]sampleid: 000000064523.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:10.278 ]sampleid: 000000064574.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:10.642 ]sampleid: 000000064718.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:11.  1 ]sampleid: 000000064868.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:11.336 ]sampleid: 000000064898.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:11.615 ]sampleid: 000000065074.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:11.980 ]sampleid: 000000065288.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:12.296 ]sampleid: 000000065350.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:12.609 ]sampleid: 000000065455.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:12.969 ]sampleid: 000000065485.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:13.232 ]sampleid: 000000065736.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:13.592 ]sampleid: 000000065798.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:13.882 ]sampleid: 000000066038.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 1:14.210 ]sampleid: 000000066135.jpg, result=true
