[ AI-Rank-Log  1/31 20:58:57.965 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 21: 0:24.391 ]sampleid: 000000032570.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:24.651 ]sampleid: 000000032610.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:24.913 ]sampleid: 000000032735.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:25.178 ]sampleid: 000000032811.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:25.442 ]sampleid: 000000032817.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:25.705 ]sampleid: 000000032861.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:25.971 ]sampleid: 000000032887.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:26.157 ]sampleid: 000000032901.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:26.429 ]sampleid: 000000032941.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:26.696 ]sampleid: 000000033005.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:26.883 ]sampleid: 000000033104.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:27.157 ]sampleid: 000000033109.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:27.422 ]sampleid: 000000033114.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:27.684 ]sampleid: 000000033221.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:27.948 ]sampleid: 000000033368.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:28.214 ]sampleid: 000000033638.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:28.484 ]sampleid: 000000033707.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:28.757 ]sampleid: 000000033759.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:29. 24 ]sampleid: 000000033854.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:29.287 ]sampleid: 000000034071.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:29.479 ]sampleid: 000000034139.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:29.751 ]sampleid: 000000034205.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:30. 17 ]sampleid: 000000034257.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:30.284 ]sampleid: 000000034417.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:30.554 ]sampleid: 000000034452.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:30.718 ]sampleid: 000000034760.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:30.994 ]sampleid: 000000034873.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:31.261 ]sampleid: 000000035062.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:31.532 ]sampleid: 000000035197.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:31.805 ]sampleid: 000000035279.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:32. 79 ]sampleid: 000000035326.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:32.349 ]sampleid: 000000035682.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:32.617 ]sampleid: 000000035770.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:32.892 ]sampleid: 000000035963.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:33.161 ]sampleid: 000000036494.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:33.432 ]sampleid: 000000036539.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:33.701 ]sampleid: 000000036660.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:33.973 ]sampleid: 000000036678.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:34.244 ]sampleid: 000000036844.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:34.519 ]sampleid: 000000036861.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:34.782 ]sampleid: 000000036936.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:35. 56 ]sampleid: 000000037670.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:35.327 ]sampleid: 000000037689.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:35.599 ]sampleid: 000000037740.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:35.873 ]sampleid: 000000037751.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:36.140 ]sampleid: 000000037777.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:36.412 ]sampleid: 000000037988.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:36.682 ]sampleid: 000000038048.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:36.958 ]sampleid: 000000038070.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:37.163 ]sampleid: 000000038118.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:37.446 ]sampleid: 000000038210.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:37.717 ]sampleid: 000000038576.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:37.997 ]sampleid: 000000038678.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:38.275 ]sampleid: 000000038825.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:38.554 ]sampleid: 000000038829.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:38.798 ]sampleid: 000000039405.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:39. 77 ]sampleid: 000000039477.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:39.350 ]sampleid: 000000039480.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:39.624 ]sampleid: 000000039484.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:39.900 ]sampleid: 000000039551.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:40.189 ]sampleid: 000000039670.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:40.444 ]sampleid: 000000039769.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:40.691 ]sampleid: 000000039785.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:40.921 ]sampleid: 000000039914.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:41.198 ]sampleid: 000000039951.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:41.476 ]sampleid: 000000039956.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:41.756 ]sampleid: 000000040036.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:42. 33 ]sampleid: 000000040083.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:42.313 ]sampleid: 000000040471.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:42.571 ]sampleid: 000000040757.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:42.847 ]sampleid: 000000041488.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:43.125 ]sampleid: 000000041633.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:43.400 ]sampleid: 000000041635.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:43.583 ]sampleid: 000000041872.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:43.827 ]sampleid: 000000041888.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:44.  5 ]sampleid: 000000041990.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:44.206 ]sampleid: 000000042070.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:44.384 ]sampleid: 000000042102.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:44.618 ]sampleid: 000000042178.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:44.794 ]sampleid: 000000042276.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:45. 34 ]sampleid: 000000042296.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:45.215 ]sampleid: 000000042528.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:45.403 ]sampleid: 000000042563.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:45.689 ]sampleid: 000000042628.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:45.971 ]sampleid: 000000042888.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:46.164 ]sampleid: 000000042889.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:46.353 ]sampleid: 000000043314.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:46.552 ]sampleid: 000000043435.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:46.727 ]sampleid: 000000043581.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:47. 13 ]sampleid: 000000043737.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:47.300 ]sampleid: 000000043816.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:47.581 ]sampleid: 000000044068.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:47.833 ]sampleid: 000000044195.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:48. 81 ]sampleid: 000000044260.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:48.309 ]sampleid: 000000044279.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:48.591 ]sampleid: 000000044590.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:48.876 ]sampleid: 000000044652.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:49.163 ]sampleid: 000000044699.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:49.447 ]sampleid: 000000044877.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:49.630 ]sampleid: 000000045070.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:49.916 ]sampleid: 000000045090.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:50.203 ]sampleid: 000000045229.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:50.491 ]sampleid: 000000045472.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:50.683 ]sampleid: 000000045550.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:50.978 ]sampleid: 000000045596.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:51.268 ]sampleid: 000000045728.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:51.550 ]sampleid: 000000046031.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:51.835 ]sampleid: 000000046048.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:52.105 ]sampleid: 000000046252.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:52.346 ]sampleid: 000000046378.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:52.584 ]sampleid: 000000046463.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:52.878 ]sampleid: 000000046497.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:53.108 ]sampleid: 000000046804.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:53.403 ]sampleid: 000000046872.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:53.652 ]sampleid: 000000047010.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:53.948 ]sampleid: 000000047112.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:54.144 ]sampleid: 000000047121.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:54.418 ]sampleid: 000000047571.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:54.618 ]sampleid: 000000047585.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:54.913 ]sampleid: 000000047740.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:55.102 ]sampleid: 000000047769.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:55.399 ]sampleid: 000000047801.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:55.690 ]sampleid: 000000047819.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:55.981 ]sampleid: 000000047828.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:56.271 ]sampleid: 000000048153.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:56.561 ]sampleid: 000000048396.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:56.800 ]sampleid: 000000048504.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:57. 92 ]sampleid: 000000048555.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:57.382 ]sampleid: 000000048564.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:57.683 ]sampleid: 000000048924.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:57.979 ]sampleid: 000000049060.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:58.272 ]sampleid: 000000049091.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:58.571 ]sampleid: 000000049259.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:58.863 ]sampleid: 000000049269.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:59.158 ]sampleid: 000000049759.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:59.451 ]sampleid: 000000049761.jpg, result=true
[ AI-Rank-Log  1/31 21: 0:59.745 ]sampleid: 000000049810.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 0. 21 ]sampleid: 000000050006.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 0.300 ]sampleid: 000000050145.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 0.594 ]sampleid: 000000050149.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 0.889 ]sampleid: 000000050165.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 1.179 ]sampleid: 000000050326.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 1.476 ]sampleid: 000000050331.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 1.678 ]sampleid: 000000050380.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 1.978 ]sampleid: 000000050638.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 2.279 ]sampleid: 000000050679.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 2.582 ]sampleid: 000000050811.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 2.884 ]sampleid: 000000050828.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 3.183 ]sampleid: 000000050844.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 3.400 ]sampleid: 000000050896.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 3.607 ]sampleid: 000000050943.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 3.875 ]sampleid: 000000051008.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 4.173 ]sampleid: 000000051309.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 4.473 ]sampleid: 000000051314.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 4.703 ]sampleid: 000000051326.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 4.933 ]sampleid: 000000051598.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 5.153 ]sampleid: 000000051610.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 5.396 ]sampleid: 000000051712.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 5.692 ]sampleid: 000000051738.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 5.992 ]sampleid: 000000051938.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 6.293 ]sampleid: 000000051961.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 6.601 ]sampleid: 000000051976.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 6.893 ]sampleid: 000000052007.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 7.194 ]sampleid: 000000052017.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 7.494 ]sampleid: 000000052412.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 7.767 ]sampleid: 000000052413.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 8. 77 ]sampleid: 000000052462.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 8.380 ]sampleid: 000000052507.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 8.681 ]sampleid: 000000052565.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 8.980 ]sampleid: 000000052591.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 9.228 ]sampleid: 000000052891.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 9.541 ]sampleid: 000000052996.jpg, result=true
[ AI-Rank-Log  1/31 21: 1: 9.774 ]sampleid: 000000053505.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:10. 79 ]sampleid: 000000053529.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:10.290 ]sampleid: 000000053624.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:10.510 ]sampleid: 000000053626.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:10.723 ]sampleid: 000000053909.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:10.931 ]sampleid: 000000053994.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:11.194 ]sampleid: 000000054123.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:11.502 ]sampleid: 000000054164.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:11.807 ]sampleid: 000000054592.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:12.116 ]sampleid: 000000054593.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:12.422 ]sampleid: 000000054605.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:12.723 ]sampleid: 000000054628.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:13. 30 ]sampleid: 000000054654.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:13.340 ]sampleid: 000000054931.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:13.649 ]sampleid: 000000054967.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:13.954 ]sampleid: 000000055002.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:14.189 ]sampleid: 000000055022.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:14.405 ]sampleid: 000000055072.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:14.717 ]sampleid: 000000055150.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:15.  1 ]sampleid: 000000055167.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:15.224 ]sampleid: 000000055299.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:15.535 ]sampleid: 000000055528.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:15.753 ]sampleid: 000000055950.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:16. 73 ]sampleid: 000000056127.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:16.380 ]sampleid: 000000056288.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:16.685 ]sampleid: 000000056344.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:16.939 ]sampleid: 000000056350.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:17.251 ]sampleid: 000000056545.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:17.562 ]sampleid: 000000057027.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:17.786 ]sampleid: 000000057149.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:18. 24 ]sampleid: 000000057150.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:18.346 ]sampleid: 000000057232.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:18.655 ]sampleid: 000000057238.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:18.972 ]sampleid: 000000057244.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:19.284 ]sampleid: 000000057597.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:19.595 ]sampleid: 000000057672.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:19.911 ]sampleid: 000000057725.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:20.123 ]sampleid: 000000057760.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:20.438 ]sampleid: 000000058029.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:20.747 ]sampleid: 000000058111.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:21. 62 ]sampleid: 000000058350.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:21.381 ]sampleid: 000000058384.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:21.695 ]sampleid: 000000058393.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:22.  8 ]sampleid: 000000058539.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:22.248 ]sampleid: 000000058636.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:22.574 ]sampleid: 000000058655.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:22.891 ]sampleid: 000000058705.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:23.202 ]sampleid: 000000059044.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:23.514 ]sampleid: 000000059386.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:23.827 ]sampleid: 000000059598.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:24.146 ]sampleid: 000000059635.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:24.458 ]sampleid: 000000059920.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:24.771 ]sampleid: 000000060052.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:25. 89 ]sampleid: 000000060090.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:25.401 ]sampleid: 000000060102.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:25.733 ]sampleid: 000000060347.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:26. 57 ]sampleid: 000000060363.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:26.325 ]sampleid: 000000060449.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:26.644 ]sampleid: 000000060507.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:26.954 ]sampleid: 000000060770.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:27.289 ]sampleid: 000000060823.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:27.608 ]sampleid: 000000060835.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:27.921 ]sampleid: 000000060855.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:28.233 ]sampleid: 000000060886.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:28.555 ]sampleid: 000000060899.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:28.877 ]sampleid: 000000060932.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:29.134 ]sampleid: 000000061108.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:29.350 ]sampleid: 000000061171.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:29.679 ]sampleid: 000000061268.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:29.995 ]sampleid: 000000061333.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:30.241 ]sampleid: 000000061418.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:30.568 ]sampleid: 000000061471.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:30.834 ]sampleid: 000000061584.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:31.149 ]sampleid: 000000061658.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:31.478 ]sampleid: 000000061747.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:31.799 ]sampleid: 000000061960.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:32.123 ]sampleid: 000000062025.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:32.459 ]sampleid: 000000062353.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:32.782 ]sampleid: 000000062355.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:33.104 ]sampleid: 000000062554.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:33.435 ]sampleid: 000000062692.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:33.707 ]sampleid: 000000062808.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:34. 42 ]sampleid: 000000063047.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:34.344 ]sampleid: 000000063154.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:34.671 ]sampleid: 000000063552.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:34.982 ]sampleid: 000000063602.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:35.307 ]sampleid: 000000063740.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:35.628 ]sampleid: 000000063965.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:35.952 ]sampleid: 000000064084.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:36.275 ]sampleid: 000000064359.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:36.599 ]sampleid: 000000064462.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:36.930 ]sampleid: 000000064495.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:37.258 ]sampleid: 000000064499.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:37.584 ]sampleid: 000000064523.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:37.912 ]sampleid: 000000064574.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:38.242 ]sampleid: 000000064718.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:38.572 ]sampleid: 000000064868.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:38.909 ]sampleid: 000000064898.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:39.245 ]sampleid: 000000065074.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:39.574 ]sampleid: 000000065288.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:39.794 ]sampleid: 000000065350.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:40.126 ]sampleid: 000000065455.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:40.457 ]sampleid: 000000065485.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:40.784 ]sampleid: 000000065736.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:41. 31 ]sampleid: 000000065798.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:41.253 ]sampleid: 000000066038.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:41.514 ]sampleid: 000000066135.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:41.854 ]sampleid: 000000066231.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:42.184 ]sampleid: 000000066523.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:42.526 ]sampleid: 000000066561.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:42.865 ]sampleid: 000000066635.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:43.203 ]sampleid: 000000066706.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:43.452 ]sampleid: 000000066771.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:43.801 ]sampleid: 000000066817.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:44.139 ]sampleid: 000000066841.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:44.471 ]sampleid: 000000066886.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:44.791 ]sampleid: 000000066926.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:45. 43 ]sampleid: 000000067180.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:45.285 ]sampleid: 000000067213.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:45.629 ]sampleid: 000000067310.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:45.965 ]sampleid: 000000067315.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:46.292 ]sampleid: 000000067406.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:46.626 ]sampleid: 000000067534.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:46.961 ]sampleid: 000000067616.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:47.296 ]sampleid: 000000067896.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:47.624 ]sampleid: 000000068078.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:47.960 ]sampleid: 000000068093.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:48.291 ]sampleid: 000000068286.jpg, result=true
[ AI-Rank-Log  1/31 21: 1:48.623 ]sampleid: 000000068387.jpg, result=true
