[ AI-Rank-Log  1/31 19:43:10.418 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 19:44:40.198 ]sampleid: 000000032861.jpg, result=true
[ AI-Rank-Log  1/31 19:44:40.452 ]sampleid: 000000032887.jpg, result=true
[ AI-Rank-Log  1/31 19:44:40.699 ]sampleid: 000000032901.jpg, result=true
[ AI-Rank-Log  1/31 19:44:40.951 ]sampleid: 000000032941.jpg, result=true
[ AI-Rank-Log  1/31 19:44:41.200 ]sampleid: 000000033005.jpg, result=true
[ AI-Rank-Log  1/31 19:44:41.453 ]sampleid: 000000033104.jpg, result=true
[ AI-Rank-Log  1/31 19:44:41.706 ]sampleid: 000000033109.jpg, result=true
[ AI-Rank-Log  1/31 19:44:41.953 ]sampleid: 000000033114.jpg, result=true
[ AI-Rank-Log  1/31 19:44:42.195 ]sampleid: 000000033221.jpg, result=true
[ AI-Rank-Log  1/31 19:44:42.440 ]sampleid: 000000033368.jpg, result=true
[ AI-Rank-Log  1/31 19:44:42.694 ]sampleid: 000000033638.jpg, result=true
[ AI-Rank-Log  1/31 19:44:42.948 ]sampleid: 000000033707.jpg, result=true
[ AI-Rank-Log  1/31 19:44:43.200 ]sampleid: 000000033759.jpg, result=true
[ AI-Rank-Log  1/31 19:44:43.455 ]sampleid: 000000033854.jpg, result=true
[ AI-Rank-Log  1/31 19:44:43.700 ]sampleid: 000000034071.jpg, result=true
[ AI-Rank-Log  1/31 19:44:43.952 ]sampleid: 000000034139.jpg, result=true
[ AI-Rank-Log  1/31 19:44:44.201 ]sampleid: 000000034205.jpg, result=true
[ AI-Rank-Log  1/31 19:44:44.453 ]sampleid: 000000034257.jpg, result=true
[ AI-Rank-Log  1/31 19:44:44.705 ]sampleid: 000000034417.jpg, result=true
[ AI-Rank-Log  1/31 19:44:44.962 ]sampleid: 000000034452.jpg, result=true
[ AI-Rank-Log  1/31 19:44:45.218 ]sampleid: 000000034760.jpg, result=true
[ AI-Rank-Log  1/31 19:44:45.469 ]sampleid: 000000034873.jpg, result=true
[ AI-Rank-Log  1/31 19:44:45.722 ]sampleid: 000000035062.jpg, result=true
[ AI-Rank-Log  1/31 19:44:45.975 ]sampleid: 000000035197.jpg, result=true
[ AI-Rank-Log  1/31 19:44:46.229 ]sampleid: 000000035279.jpg, result=true
[ AI-Rank-Log  1/31 19:44:46.483 ]sampleid: 000000035326.jpg, result=true
[ AI-Rank-Log  1/31 19:44:46.739 ]sampleid: 000000035682.jpg, result=true
[ AI-Rank-Log  1/31 19:44:46.992 ]sampleid: 000000035770.jpg, result=true
[ AI-Rank-Log  1/31 19:44:47.247 ]sampleid: 000000035963.jpg, result=true
[ AI-Rank-Log  1/31 19:44:47.502 ]sampleid: 000000036494.jpg, result=true
[ AI-Rank-Log  1/31 19:44:47.759 ]sampleid: 000000036539.jpg, result=true
[ AI-Rank-Log  1/31 19:44:48. 11 ]sampleid: 000000036660.jpg, result=true
[ AI-Rank-Log  1/31 19:44:48.263 ]sampleid: 000000036678.jpg, result=true
[ AI-Rank-Log  1/31 19:44:48.514 ]sampleid: 000000036844.jpg, result=true
[ AI-Rank-Log  1/31 19:44:48.769 ]sampleid: 000000036861.jpg, result=true
[ AI-Rank-Log  1/31 19:44:49. 28 ]sampleid: 000000036936.jpg, result=true
[ AI-Rank-Log  1/31 19:44:49.285 ]sampleid: 000000037670.jpg, result=true
[ AI-Rank-Log  1/31 19:44:49.540 ]sampleid: 000000037689.jpg, result=true
[ AI-Rank-Log  1/31 19:44:49.792 ]sampleid: 000000037740.jpg, result=true
[ AI-Rank-Log  1/31 19:44:50. 54 ]sampleid: 000000037751.jpg, result=true
[ AI-Rank-Log  1/31 19:44:50.307 ]sampleid: 000000037777.jpg, result=true
[ AI-Rank-Log  1/31 19:44:50.567 ]sampleid: 000000037988.jpg, result=true
[ AI-Rank-Log  1/31 19:44:50.816 ]sampleid: 000000038048.jpg, result=true
[ AI-Rank-Log  1/31 19:44:51. 70 ]sampleid: 000000038070.jpg, result=true
[ AI-Rank-Log  1/31 19:44:51.332 ]sampleid: 000000038118.jpg, result=true
[ AI-Rank-Log  1/31 19:44:51.588 ]sampleid: 000000038210.jpg, result=true
[ AI-Rank-Log  1/31 19:44:51.849 ]sampleid: 000000038576.jpg, result=true
[ AI-Rank-Log  1/31 19:44:52.105 ]sampleid: 000000038678.jpg, result=true
[ AI-Rank-Log  1/31 19:44:52.372 ]sampleid: 000000038825.jpg, result=true
[ AI-Rank-Log  1/31 19:44:52.631 ]sampleid: 000000038829.jpg, result=true
[ AI-Rank-Log  1/31 19:44:52.895 ]sampleid: 000000039405.jpg, result=true
[ AI-Rank-Log  1/31 19:44:53.158 ]sampleid: 000000039477.jpg, result=true
[ AI-Rank-Log  1/31 19:44:53.417 ]sampleid: 000000039480.jpg, result=true
[ AI-Rank-Log  1/31 19:44:53.680 ]sampleid: 000000039484.jpg, result=true
[ AI-Rank-Log  1/31 19:44:53.940 ]sampleid: 000000039551.jpg, result=true
[ AI-Rank-Log  1/31 19:44:54.221 ]sampleid: 000000039670.jpg, result=true
[ AI-Rank-Log  1/31 19:44:54.481 ]sampleid: 000000039769.jpg, result=true
[ AI-Rank-Log  1/31 19:44:54.744 ]sampleid: 000000039785.jpg, result=true
[ AI-Rank-Log  1/31 19:44:55.  7 ]sampleid: 000000039914.jpg, result=true
[ AI-Rank-Log  1/31 19:44:55.270 ]sampleid: 000000039951.jpg, result=true
[ AI-Rank-Log  1/31 19:44:55.531 ]sampleid: 000000039956.jpg, result=true
[ AI-Rank-Log  1/31 19:44:55.798 ]sampleid: 000000040036.jpg, result=true
[ AI-Rank-Log  1/31 19:44:56. 54 ]sampleid: 000000040083.jpg, result=true
[ AI-Rank-Log  1/31 19:44:56.317 ]sampleid: 000000040471.jpg, result=true
[ AI-Rank-Log  1/31 19:44:56.578 ]sampleid: 000000040757.jpg, result=true
[ AI-Rank-Log  1/31 19:44:56.834 ]sampleid: 000000041488.jpg, result=true
[ AI-Rank-Log  1/31 19:44:57. 95 ]sampleid: 000000041633.jpg, result=true
[ AI-Rank-Log  1/31 19:44:57.358 ]sampleid: 000000041635.jpg, result=true
[ AI-Rank-Log  1/31 19:44:57.618 ]sampleid: 000000041872.jpg, result=true
[ AI-Rank-Log  1/31 19:44:57.895 ]sampleid: 000000041888.jpg, result=true
[ AI-Rank-Log  1/31 19:44:58.156 ]sampleid: 000000041990.jpg, result=true
[ AI-Rank-Log  1/31 19:44:58.419 ]sampleid: 000000042070.jpg, result=true
[ AI-Rank-Log  1/31 19:44:58.683 ]sampleid: 000000042102.jpg, result=true
[ AI-Rank-Log  1/31 19:44:58.953 ]sampleid: 000000042178.jpg, result=true
[ AI-Rank-Log  1/31 19:44:59.215 ]sampleid: 000000042276.jpg, result=true
[ AI-Rank-Log  1/31 19:44:59.479 ]sampleid: 000000042296.jpg, result=true
[ AI-Rank-Log  1/31 19:44:59.737 ]sampleid: 000000042528.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 0. 11 ]sampleid: 000000042563.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 0.283 ]sampleid: 000000042628.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 0.562 ]sampleid: 000000042888.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 0.830 ]sampleid: 000000042889.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 1. 95 ]sampleid: 000000043314.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 1.368 ]sampleid: 000000043435.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 1.627 ]sampleid: 000000043581.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 1.896 ]sampleid: 000000043737.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 2.159 ]sampleid: 000000043816.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 2.426 ]sampleid: 000000044068.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 2.690 ]sampleid: 000000044195.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 2.964 ]sampleid: 000000044260.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 3.233 ]sampleid: 000000044279.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 3.499 ]sampleid: 000000044590.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 3.765 ]sampleid: 000000044652.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 4. 39 ]sampleid: 000000044699.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 4.305 ]sampleid: 000000044877.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 4.588 ]sampleid: 000000045070.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 4.848 ]sampleid: 000000045090.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 5.120 ]sampleid: 000000045229.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 5.395 ]sampleid: 000000045472.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 5.664 ]sampleid: 000000045550.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 5.936 ]sampleid: 000000045596.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 6.202 ]sampleid: 000000045728.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 6.481 ]sampleid: 000000046031.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 6.754 ]sampleid: 000000046048.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 7. 32 ]sampleid: 000000046252.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 7.305 ]sampleid: 000000046378.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 7.580 ]sampleid: 000000046463.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 7.845 ]sampleid: 000000046497.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 8.123 ]sampleid: 000000046804.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 8.400 ]sampleid: 000000046872.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 8.676 ]sampleid: 000000047010.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 8.950 ]sampleid: 000000047112.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 9.223 ]sampleid: 000000047121.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 9.511 ]sampleid: 000000047571.jpg, result=true
[ AI-Rank-Log  1/31 19:45: 9.791 ]sampleid: 000000047585.jpg, result=true
[ AI-Rank-Log  1/31 19:45:10. 65 ]sampleid: 000000047740.jpg, result=true
[ AI-Rank-Log  1/31 19:45:10.339 ]sampleid: 000000047769.jpg, result=true
[ AI-Rank-Log  1/31 19:45:10.616 ]sampleid: 000000047801.jpg, result=true
[ AI-Rank-Log  1/31 19:45:10.888 ]sampleid: 000000047819.jpg, result=true
[ AI-Rank-Log  1/31 19:45:11.163 ]sampleid: 000000047828.jpg, result=true
[ AI-Rank-Log  1/31 19:45:11.444 ]sampleid: 000000048153.jpg, result=true
[ AI-Rank-Log  1/31 19:45:11.721 ]sampleid: 000000048396.jpg, result=true
[ AI-Rank-Log  1/31 19:45:11.996 ]sampleid: 000000048504.jpg, result=true
[ AI-Rank-Log  1/31 19:45:12.270 ]sampleid: 000000048555.jpg, result=true
[ AI-Rank-Log  1/31 19:45:12.546 ]sampleid: 000000048564.jpg, result=true
[ AI-Rank-Log  1/31 19:45:12.827 ]sampleid: 000000048924.jpg, result=true
[ AI-Rank-Log  1/31 19:45:13.105 ]sampleid: 000000049060.jpg, result=true
[ AI-Rank-Log  1/31 19:45:13.384 ]sampleid: 000000049091.jpg, result=true
[ AI-Rank-Log  1/31 19:45:13.671 ]sampleid: 000000049259.jpg, result=true
[ AI-Rank-Log  1/31 19:45:13.948 ]sampleid: 000000049269.jpg, result=true
[ AI-Rank-Log  1/31 19:45:14.228 ]sampleid: 000000049759.jpg, result=true
[ AI-Rank-Log  1/31 19:45:14.509 ]sampleid: 000000049761.jpg, result=true
[ AI-Rank-Log  1/31 19:45:14.790 ]sampleid: 000000049810.jpg, result=true
[ AI-Rank-Log  1/31 19:45:15. 77 ]sampleid: 000000050006.jpg, result=true
[ AI-Rank-Log  1/31 19:45:15.352 ]sampleid: 000000050145.jpg, result=true
[ AI-Rank-Log  1/31 19:45:15.628 ]sampleid: 000000050149.jpg, result=true
[ AI-Rank-Log  1/31 19:45:15.911 ]sampleid: 000000050165.jpg, result=true
[ AI-Rank-Log  1/31 19:45:16.187 ]sampleid: 000000050326.jpg, result=true
[ AI-Rank-Log  1/31 19:45:16.470 ]sampleid: 000000050331.jpg, result=true
[ AI-Rank-Log  1/31 19:45:16.750 ]sampleid: 000000050380.jpg, result=true
[ AI-Rank-Log  1/31 19:45:17. 36 ]sampleid: 000000050638.jpg, result=true
[ AI-Rank-Log  1/31 19:45:17.316 ]sampleid: 000000050679.jpg, result=true
[ AI-Rank-Log  1/31 19:45:17.602 ]sampleid: 000000050811.jpg, result=true
[ AI-Rank-Log  1/31 19:45:17.886 ]sampleid: 000000050828.jpg, result=true
[ AI-Rank-Log  1/31 19:45:18.163 ]sampleid: 000000050844.jpg, result=true
[ AI-Rank-Log  1/31 19:45:18.460 ]sampleid: 000000050896.jpg, result=true
[ AI-Rank-Log  1/31 19:45:18.742 ]sampleid: 000000050943.jpg, result=true
[ AI-Rank-Log  1/31 19:45:19. 26 ]sampleid: 000000051008.jpg, result=true
[ AI-Rank-Log  1/31 19:45:19.310 ]sampleid: 000000051309.jpg, result=true
[ AI-Rank-Log  1/31 19:45:19.593 ]sampleid: 000000051314.jpg, result=true
[ AI-Rank-Log  1/31 19:45:19.883 ]sampleid: 000000051326.jpg, result=true
[ AI-Rank-Log  1/31 19:45:20.168 ]sampleid: 000000051598.jpg, result=true
[ AI-Rank-Log  1/31 19:45:20.455 ]sampleid: 000000051610.jpg, result=true
[ AI-Rank-Log  1/31 19:45:20.743 ]sampleid: 000000051712.jpg, result=true
[ AI-Rank-Log  1/31 19:45:21. 24 ]sampleid: 000000051738.jpg, result=true
[ AI-Rank-Log  1/31 19:45:21.309 ]sampleid: 000000051938.jpg, result=true
[ AI-Rank-Log  1/31 19:45:21.601 ]sampleid: 000000051961.jpg, result=true
[ AI-Rank-Log  1/31 19:45:21.892 ]sampleid: 000000051976.jpg, result=true
[ AI-Rank-Log  1/31 19:45:22.181 ]sampleid: 000000052007.jpg, result=true
[ AI-Rank-Log  1/31 19:45:22.463 ]sampleid: 000000052017.jpg, result=true
[ AI-Rank-Log  1/31 19:45:22.751 ]sampleid: 000000052412.jpg, result=true
[ AI-Rank-Log  1/31 19:45:23. 29 ]sampleid: 000000052413.jpg, result=true
[ AI-Rank-Log  1/31 19:45:23.317 ]sampleid: 000000052462.jpg, result=true
[ AI-Rank-Log  1/31 19:45:23.605 ]sampleid: 000000052507.jpg, result=true
[ AI-Rank-Log  1/31 19:45:23.887 ]sampleid: 000000052565.jpg, result=true
[ AI-Rank-Log  1/31 19:45:24.173 ]sampleid: 000000052591.jpg, result=true
[ AI-Rank-Log  1/31 19:45:24.458 ]sampleid: 000000052891.jpg, result=true
[ AI-Rank-Log  1/31 19:45:24.746 ]sampleid: 000000052996.jpg, result=true
[ AI-Rank-Log  1/31 19:45:25. 34 ]sampleid: 000000053505.jpg, result=true
[ AI-Rank-Log  1/31 19:45:25.323 ]sampleid: 000000053529.jpg, result=true
[ AI-Rank-Log  1/31 19:45:25.613 ]sampleid: 000000053624.jpg, result=true
[ AI-Rank-Log  1/31 19:45:25.912 ]sampleid: 000000053626.jpg, result=true
[ AI-Rank-Log  1/31 19:45:26.203 ]sampleid: 000000053909.jpg, result=true
[ AI-Rank-Log  1/31 19:45:26.496 ]sampleid: 000000053994.jpg, result=true
[ AI-Rank-Log  1/31 19:45:26.791 ]sampleid: 000000054123.jpg, result=true
[ AI-Rank-Log  1/31 19:45:27. 85 ]sampleid: 000000054164.jpg, result=true
[ AI-Rank-Log  1/31 19:45:27.375 ]sampleid: 000000054592.jpg, result=true
[ AI-Rank-Log  1/31 19:45:27.673 ]sampleid: 000000054593.jpg, result=true
[ AI-Rank-Log  1/31 19:45:27.966 ]sampleid: 000000054605.jpg, result=true
[ AI-Rank-Log  1/31 19:45:28.258 ]sampleid: 000000054628.jpg, result=true
[ AI-Rank-Log  1/31 19:45:28.551 ]sampleid: 000000054654.jpg, result=true
[ AI-Rank-Log  1/31 19:45:28.843 ]sampleid: 000000054931.jpg, result=true
[ AI-Rank-Log  1/31 19:45:29.133 ]sampleid: 000000054967.jpg, result=true
[ AI-Rank-Log  1/31 19:45:29.425 ]sampleid: 000000055002.jpg, result=true
[ AI-Rank-Log  1/31 19:45:29.722 ]sampleid: 000000055022.jpg, result=true
[ AI-Rank-Log  1/31 19:45:30. 15 ]sampleid: 000000055072.jpg, result=true
[ AI-Rank-Log  1/31 19:45:30.310 ]sampleid: 000000055150.jpg, result=true
[ AI-Rank-Log  1/31 19:45:30.606 ]sampleid: 000000055167.jpg, result=true
[ AI-Rank-Log  1/31 19:45:30.890 ]sampleid: 000000055299.jpg, result=true
[ AI-Rank-Log  1/31 19:45:31.185 ]sampleid: 000000055528.jpg, result=true
[ AI-Rank-Log  1/31 19:45:31.478 ]sampleid: 000000055950.jpg, result=true
[ AI-Rank-Log  1/31 19:45:31.784 ]sampleid: 000000056127.jpg, result=true
[ AI-Rank-Log  1/31 19:45:32. 77 ]sampleid: 000000056288.jpg, result=true
[ AI-Rank-Log  1/31 19:45:32.374 ]sampleid: 000000056344.jpg, result=true
[ AI-Rank-Log  1/31 19:45:32.679 ]sampleid: 000000056350.jpg, result=true
[ AI-Rank-Log  1/31 19:45:32.972 ]sampleid: 000000056545.jpg, result=true
[ AI-Rank-Log  1/31 19:45:33.273 ]sampleid: 000000057027.jpg, result=true
[ AI-Rank-Log  1/31 19:45:33.574 ]sampleid: 000000057149.jpg, result=true
[ AI-Rank-Log  1/31 19:45:33.864 ]sampleid: 000000057150.jpg, result=true
[ AI-Rank-Log  1/31 19:45:34.165 ]sampleid: 000000057232.jpg, result=true
[ AI-Rank-Log  1/31 19:45:34.459 ]sampleid: 000000057238.jpg, result=true
[ AI-Rank-Log  1/31 19:45:34.757 ]sampleid: 000000057244.jpg, result=true
[ AI-Rank-Log  1/31 19:45:35. 57 ]sampleid: 000000057597.jpg, result=true
[ AI-Rank-Log  1/31 19:45:35.356 ]sampleid: 000000057672.jpg, result=true
[ AI-Rank-Log  1/31 19:45:35.665 ]sampleid: 000000057725.jpg, result=true
[ AI-Rank-Log  1/31 19:45:35.955 ]sampleid: 000000057760.jpg, result=true
[ AI-Rank-Log  1/31 19:45:36.255 ]sampleid: 000000058029.jpg, result=true
[ AI-Rank-Log  1/31 19:45:36.554 ]sampleid: 000000058111.jpg, result=true
[ AI-Rank-Log  1/31 19:45:36.856 ]sampleid: 000000058350.jpg, result=true
[ AI-Rank-Log  1/31 19:45:37.159 ]sampleid: 000000058384.jpg, result=true
[ AI-Rank-Log  1/31 19:45:37.458 ]sampleid: 000000058393.jpg, result=true
[ AI-Rank-Log  1/31 19:45:37.760 ]sampleid: 000000058539.jpg, result=true
[ AI-Rank-Log  1/31 19:45:38. 67 ]sampleid: 000000058636.jpg, result=true
[ AI-Rank-Log  1/31 19:45:38.370 ]sampleid: 000000058655.jpg, result=true
[ AI-Rank-Log  1/31 19:45:38.676 ]sampleid: 000000058705.jpg, result=true
[ AI-Rank-Log  1/31 19:45:38.979 ]sampleid: 000000059044.jpg, result=true
[ AI-Rank-Log  1/31 19:45:39.285 ]sampleid: 000000059386.jpg, result=true
[ AI-Rank-Log  1/31 19:45:39.585 ]sampleid: 000000059598.jpg, result=true
[ AI-Rank-Log  1/31 19:45:39.889 ]sampleid: 000000059635.jpg, result=true
[ AI-Rank-Log  1/31 19:45:40.191 ]sampleid: 000000059920.jpg, result=true
[ AI-Rank-Log  1/31 19:45:40.489 ]sampleid: 000000060052.jpg, result=true
[ AI-Rank-Log  1/31 19:45:40.797 ]sampleid: 000000060090.jpg, result=true
[ AI-Rank-Log  1/31 19:45:41. 98 ]sampleid: 000000060102.jpg, result=true
[ AI-Rank-Log  1/31 19:45:41.408 ]sampleid: 000000060347.jpg, result=true
[ AI-Rank-Log  1/31 19:45:41.711 ]sampleid: 000000060363.jpg, result=true
[ AI-Rank-Log  1/31 19:45:42. 19 ]sampleid: 000000060449.jpg, result=true
[ AI-Rank-Log  1/31 19:45:42.323 ]sampleid: 000000060507.jpg, result=true
[ AI-Rank-Log  1/31 19:45:42.625 ]sampleid: 000000060770.jpg, result=true
[ AI-Rank-Log  1/31 19:45:42.944 ]sampleid: 000000060823.jpg, result=true
[ AI-Rank-Log  1/31 19:45:43.250 ]sampleid: 000000060835.jpg, result=true
[ AI-Rank-Log  1/31 19:45:43.551 ]sampleid: 000000060855.jpg, result=true
[ AI-Rank-Log  1/31 19:45:43.854 ]sampleid: 000000060886.jpg, result=true
[ AI-Rank-Log  1/31 19:45:44.162 ]sampleid: 000000060899.jpg, result=true
[ AI-Rank-Log  1/31 19:45:44.474 ]sampleid: 000000060932.jpg, result=true
[ AI-Rank-Log  1/31 19:45:44.782 ]sampleid: 000000061108.jpg, result=true
[ AI-Rank-Log  1/31 19:45:45. 89 ]sampleid: 000000061171.jpg, result=true
[ AI-Rank-Log  1/31 19:45:45.394 ]sampleid: 000000061268.jpg, result=true
[ AI-Rank-Log  1/31 19:45:45.698 ]sampleid: 000000061333.jpg, result=true
[ AI-Rank-Log  1/31 19:45:46.  4 ]sampleid: 000000061418.jpg, result=true
[ AI-Rank-Log  1/31 19:45:46.311 ]sampleid: 000000061471.jpg, result=true
[ AI-Rank-Log  1/31 19:45:46.617 ]sampleid: 000000061584.jpg, result=true
[ AI-Rank-Log  1/31 19:45:46.929 ]sampleid: 000000061658.jpg, result=true
[ AI-Rank-Log  1/31 19:45:47.244 ]sampleid: 000000061747.jpg, result=true
[ AI-Rank-Log  1/31 19:45:47.550 ]sampleid: 000000061960.jpg, result=true
[ AI-Rank-Log  1/31 19:45:47.860 ]sampleid: 000000062025.jpg, result=true
[ AI-Rank-Log  1/31 19:45:48.180 ]sampleid: 000000062353.jpg, result=true
[ AI-Rank-Log  1/31 19:45:48.493 ]sampleid: 000000062355.jpg, result=true
[ AI-Rank-Log  1/31 19:45:48.805 ]sampleid: 000000062554.jpg, result=true
[ AI-Rank-Log  1/31 19:45:49.119 ]sampleid: 000000062692.jpg, result=true
[ AI-Rank-Log  1/31 19:45:49.427 ]sampleid: 000000062808.jpg, result=true
[ AI-Rank-Log  1/31 19:45:49.745 ]sampleid: 000000063047.jpg, result=true
[ AI-Rank-Log  1/31 19:45:50. 55 ]sampleid: 000000063154.jpg, result=true
[ AI-Rank-Log  1/31 19:45:50.365 ]sampleid: 000000063552.jpg, result=true
[ AI-Rank-Log  1/31 19:45:50.677 ]sampleid: 000000063602.jpg, result=true
[ AI-Rank-Log  1/31 19:45:50.988 ]sampleid: 000000063740.jpg, result=true
[ AI-Rank-Log  1/31 19:45:51.300 ]sampleid: 000000063965.jpg, result=true
[ AI-Rank-Log  1/31 19:45:51.614 ]sampleid: 000000064084.jpg, result=true
[ AI-Rank-Log  1/31 19:45:51.924 ]sampleid: 000000064359.jpg, result=true
[ AI-Rank-Log  1/31 19:45:52.228 ]sampleid: 000000064462.jpg, result=true
[ AI-Rank-Log  1/31 19:45:52.540 ]sampleid: 000000064495.jpg, result=true
[ AI-Rank-Log  1/31 19:45:52.856 ]sampleid: 000000064499.jpg, result=true
[ AI-Rank-Log  1/31 19:45:53.167 ]sampleid: 000000064523.jpg, result=true
[ AI-Rank-Log  1/31 19:45:53.485 ]sampleid: 000000064574.jpg, result=true
[ AI-Rank-Log  1/31 19:45:53.802 ]sampleid: 000000064718.jpg, result=true
[ AI-Rank-Log  1/31 19:45:54.110 ]sampleid: 000000064868.jpg, result=true
[ AI-Rank-Log  1/31 19:45:54.428 ]sampleid: 000000064898.jpg, result=true
[ AI-Rank-Log  1/31 19:45:54.752 ]sampleid: 000000065074.jpg, result=true
[ AI-Rank-Log  1/31 19:45:55. 63 ]sampleid: 000000065288.jpg, result=true
[ AI-Rank-Log  1/31 19:45:55.374 ]sampleid: 000000065350.jpg, result=true
[ AI-Rank-Log  1/31 19:45:55.694 ]sampleid: 000000065455.jpg, result=true
[ AI-Rank-Log  1/31 19:45:56.  5 ]sampleid: 000000065485.jpg, result=true
[ AI-Rank-Log  1/31 19:45:56.320 ]sampleid: 000000065736.jpg, result=true
[ AI-Rank-Log  1/31 19:45:56.638 ]sampleid: 000000065798.jpg, result=true
[ AI-Rank-Log  1/31 19:45:56.957 ]sampleid: 000000066038.jpg, result=true
[ AI-Rank-Log  1/31 19:45:57.280 ]sampleid: 000000066135.jpg, result=true
[ AI-Rank-Log  1/31 19:45:57.599 ]sampleid: 000000066231.jpg, result=true
[ AI-Rank-Log  1/31 19:45:57.912 ]sampleid: 000000066523.jpg, result=true
[ AI-Rank-Log  1/31 19:45:58.234 ]sampleid: 000000066561.jpg, result=true
[ AI-Rank-Log  1/31 19:45:58.551 ]sampleid: 000000066635.jpg, result=true
[ AI-Rank-Log  1/31 19:45:58.872 ]sampleid: 000000066706.jpg, result=true
[ AI-Rank-Log  1/31 19:45:59.194 ]sampleid: 000000066771.jpg, result=true
[ AI-Rank-Log  1/31 19:45:59.517 ]sampleid: 000000066817.jpg, result=true
[ AI-Rank-Log  1/31 19:45:59.834 ]sampleid: 000000066841.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 0.156 ]sampleid: 000000066886.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 0.471 ]sampleid: 000000066926.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 0.796 ]sampleid: 000000067180.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 1.120 ]sampleid: 000000067213.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 1.444 ]sampleid: 000000067310.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 1.764 ]sampleid: 000000067315.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 2. 88 ]sampleid: 000000067406.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 2.410 ]sampleid: 000000067534.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 2.737 ]sampleid: 000000067616.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 3. 62 ]sampleid: 000000067896.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 3.384 ]sampleid: 000000068078.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 3.710 ]sampleid: 000000068093.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 4. 30 ]sampleid: 000000068286.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 4.348 ]sampleid: 000000068387.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 4.666 ]sampleid: 000000068409.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 4.986 ]sampleid: 000000068628.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 5.311 ]sampleid: 000000068765.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 5.639 ]sampleid: 000000068833.jpg, result=true
[ AI-Rank-Log  1/31 19:46: 5.965 ]sampleid: 000000068933.jpg, result=true
